,0,1,2,3,4,5,6,7,8,9
0,0.98581,0.98609,0.93456,0.96467,0.95306,0.9142,0.67439,0.94556,0.82794,0.98012
1,-0.28408,-0.03309,0.60724,0.61949,0.54589,0.48145,0.73592,0.4627,0.51646,0.49234
2,0.25054,0.06588,0.39816,-0.07551,0.19614,0.02822,0.18022,0.18476,0.14766,0.1781
3,0.42612,0.13884,-0.45568,-0.14305,0.2534,0.10226,0.1405,-0.10194,0.001,0.17057
