,15,20,25,30,40,50,75,100,150,250,350,500
1,0.953074,0.8907700000000001,0.93148,0.991142,0.945004,0.9952459999999999,0.9688359999999999,0.9994419999999999,0.9910260000000001,0.999528,0.999788,0.999902
2,0.831944,0.764874,0.9219299999999999,0.9437300000000001,0.9249560000000001,0.9597060000000001,0.940586,0.9694559999999999,0.966556,0.987548,0.992116,0.9954640000000001
5,0.120694,0.6049140000000001,0.869694,0.638822,0.82844,0.7019759999999999,0.7766759999999999,0.7213700000000001,0.780888,0.8301000000000001,0.9106019999999999,0.880388
10,0.63735,0.287288,0.42376199999999997,0.5332239999999999,0.468446,0.343668,0.293308,0.242312,0.362338,0.37173,0.24377,0.43845
20,0.341964,0.08692800000000003,0.437232,0.40327999999999997,0.22874600000000003,0.048021999999999995,0.16265999999999997,0.1216,0.193672,0.314586,0.33147200000000004,0.237982
50,0.33466399999999996,0.213652,0.024172000000000006,0.01974200000000001,0.438258,0.237656,-0.030462000000000017,0.092698,0.20107400000000003,0.11925,0.041084,0.028332000000000003
