,0,1,2,3,4,5,6,7,8,9
0,-0.43826,-0.38508,1.0,1.0,0.99523,0.88626,0.97052,0.88228,0.87155,0.99708
1,-0.45321,-0.38134,0.4,0.2,0.52447,0.51656,0.27196,0.45834,0.83285,0.69846
2,-1.34221,-1.8378,-0.2,0.0,-0.00993,0.18367,0.15292,-0.01015,0.28279,0.14285
3,-0.07138,-1.30414,0.0,0.2,0.66695,0.01773,0.02524,0.13253,-0.0202,0.16956
