,0,1,2,3,4,5,6,7,8,9
0,-0.2,-0.13422,-0.02882,-0.17808,0.0074,0.16784,-0.14407,-0.01442,0.17377,0.27019
1,0.6,0.69662,0.38122,0.1494,0.45299,0.22159,0.02083,0.04105,0.11882,0.14906
2,0.6,0.44036,0.19194,0.17345,0.10452,0.10323,-0.03419,0.13175,0.05559,0.03867
3,0.2,-0.03216,0.36905,0.19704,0.20402,0.40423,0.13928,0.28756,0.24844,0.03481
