,0,1,2,3,4,5,6,7,8,9
0,0.91318,0.97198,0.98067,0.97878,0.99738,0.99117,0.99171,0.98804,0.98995,0.98995
1,0.99971,0.56411,-0.18787,0.05277,0.64248,0.69686,0.71363,0.51241,0.66942,0.80731
2,0.71635,-0.28977,-0.22444,0.45392,0.56486,0.50048,0.30139,0.48538,0.25709,0.33926
3,-0.52411,-0.12621,0.28934,0.79391,0.12405,0.64625,0.37178,0.09592,0.03955,0.14705
