,0,1,2,3,4,5,6,7,8,9
0,1.0,0.77252,0.78413,0.88969,0.97656,0.8916,0.7664,0.98605,0.99094,0.9679
1,0.6,0.76112,0.52163,0.77788,0.84768,0.6869,0.82042,0.36542,0.47705,0.61591
2,0.6,0.32235,-0.17941,-0.1353,0.08008,-0.07147,0.12798,0.22236,0.21587,0.1563
3,-0.2,0.34824,0.41146,-0.06546,0.36066,0.23213,-0.08218,0.06726,0.11153,0.08391
