,0,1,2,3,4,5,6,7,8,9
0,0.63454,0.91803,0.99564,0.99749,0.99707,0.9981,0.99857,0.99744,0.99975,0.99941
1,0.67604,0.93027,0.88384,0.98779,0.77996,0.97841,0.77332,0.93323,0.77506,0.88773
2,0.88738,0.72724,0.96902,0.33571,0.0848,0.29067,0.41136,0.05427,0.21404,0.24852
3,0.54436,0.80727,0.15125,0.62024,-0.21526,-0.27897,-0.19487,-0.03602,0.08408,0.38405
