,0,1,2,3,4,5,6,7,8,9
0,0.62232,0.79429,0.46352,0.72724,0.53315,0.99495,0.98933,0.98537,0.91754,0.99694
1,0.00052,0.39937,0.74466,0.68275,0.41926,0.66793,0.58191,0.56641,0.49083,0.63069
2,-0.07607,0.48638,0.07886,0.01362,0.0442,0.02554,0.11968,0.20464,-0.1027,0.15014
3,0.18241,0.19097,0.57161,0.11792,0.28112,0.25829,0.17519,0.23975,-0.03206,0.12479
