,0,1,2,3,4,5,6,7,8,9
0,0.6,0.25258,0.62591,0.9413,0.87421,0.91745,0.74456,0.79081,0.65324,0.97582
1,0.2,0.63545,0.55843,0.60077,0.62344,0.65635,0.44677,0.62624,0.5492,0.61122
2,0.2,0.43331,0.24193,-0.09404,0.03342,0.16479,0.12906,0.10779,0.07109,0.18946
3,0.2,0.16633,-0.08464,0.51127,0.17242,0.0438,0.10043,0.12496,0.04673,0.20338
