,0,1,2,3,4,5,6,7,8,9
0,0.6,0.74526,0.34413,0.53913,0.86144,0.91805,0.68205,0.93582,0.93699,0.98728
1,0.2,0.03276,0.79225,0.09754,0.33915,0.31711,0.4464,0.52791,0.57122,0.5591
2,0.6,0.35857,0.08888,-0.08014,-0.20287,-0.15885,0.21038,0.18591,0.09956,0.18957
3,0.2,-0.14177,-0.07301,0.41948,-0.05698,-0.11448,0.1789,0.09234,0.0324,0.20359
