,0,1,2,3,4,5,6,7,8,9
0,0.6,0.99651,0.97264,0.96707,0.61523,0.95667,0.99354,0.98798,0.99181,0.9948
1,0.2,0.43009,0.45146,0.3483,0.70687,0.70633,0.48971,0.30619,0.60772,0.6061
2,0.6,0.47832,0.28215,0.03656,0.02212,0.08441,0.15647,0.06954,0.09716,0.15047
3,0.6,-0.01594,0.14372,0.07571,0.24447,0.07757,0.29509,0.02256,0.14018,0.19188
