,0,1,2,3,4,5,6,7,8,9
0,0.38956,-0.07155,0.093,0.49122,-0.0805,0.14751,0.20885,0.08971,0.03208,0.2972
1,0.00089,0.11073,-0.0526,-0.28019,-0.00047,-0.26091,0.01512,-0.01582,0.08679,0.07567
2,-0.11573,-0.01683,0.41961,-0.08088,0.13851,0.20523,0.02834,0.16989,-0.03757,-0.07979
3,0.50073,-0.01789,0.0677,0.12677,-0.15841,0.22554,-0.03116,0.24916,0.15822,0.1122
