,0,1,2,3,4,5,6,7,8,9
0,0.20628,0.60948,0.21329,0.36035,0.4626,0.09433,0.2153,0.14717,0.25256,0.27589
1,0.05989,0.03765,0.30061,0.00211,-0.05113,0.10965,0.22313,0.11108,0.05103,0.12535
2,0.27318,0.33464,0.44795,0.3258,-0.10514,0.0851,0.22328,0.01707,0.07163,0.18091
3,-0.13528,0.0386,0.01351,0.22968,0.25342,0.14451,0.03633,0.14062,-0.02363,-0.0213
