,15,25,50,75,100,250,500
1,0.999475,0.826105,0.997455,0.963055,0.9976499999999999,0.9991699999999999,0.999565
2,0.5820799999999999,0.99353,0.936815,0.96251,0.99236,0.991815,0.99692
5,0.49011499999999997,0.27047,0.620015,0.81564,0.78517,0.891365,0.910585
10,0.59203,0.8284100000000001,0.230675,0.26316,0.30467,0.23082000000000003,0.384425
20,0.32665500000000003,-0.238965,0.275125,-0.111715,0.07214,0.18403000000000003,0.11654
50,-0.32456,-0.07413,0.205875,0.291105,-0.030025,0.06656,0.08779
