,15,25,50,75,100,250,500
1,0.186655,0.690225,0.8390850000000001,0.895405,0.875575,0.965465,0.9721599999999999
2,0.574415,0.87999,0.72263,0.765185,0.88629,0.939265,0.95564
5,0.32903499999999997,0.9018200000000001,0.500165,0.7443150000000001,0.7347049999999999,0.82429,0.8210949999999999
10,0.444125,0.720685,0.22796,0.362685,0.27119,0.215995,0.228305
20,0.07364,-0.21958,0.16852499999999998,-0.077775,0.020535,-0.021830000000000002,0.12174000000000001
50,-0.2183,-0.00969,0.267385,0.013740000000000002,0.090295,0.027514999999999998,0.07191
