,15,25,50,75,100,250,500
1,0.97504,0.7812650000000001,0.9386,0.955055,0.97787,0.99529,0.9961899999999999
2,0.67072,0.7613000000000001,0.92215,0.8840749999999999,0.9031149999999999,0.97972,0.99281
5,0.5855699999999999,0.93759,0.695095,0.843275,0.752795,0.914965,0.887785
10,0.573375,0.53591,0.17607,0.42586999999999997,0.342835,0.399015,0.32425000000000004
20,-0.10183999999999999,0.013364999999999988,0.34074499999999996,-0.03953000000000001,0.22325,0.144575,0.1336
50,-0.31798499999999996,0.148855,0.616445,0.098485,-0.185875,0.14276,0.08399999999999999
