,15,25,50,75,100,250,500
1,0.19959,0.578415,0.148795,0.12074499999999999,0.301425,0.258995,0.31702
2,0.44816999999999996,0.5130049999999999,0.27326,0.274765,0.121265,0.25342,0.282355
5,0.336895,0.38825,0.333755,0.131995,0.16999999999999998,0.22505999999999998,0.13522
10,0.7118249999999999,0.10222500000000001,-0.113425,0.36222,0.06875,0.065955,0.11842
20,0.128835,0.717985,0.251195,0.243255,0.18453,0.066215,0.050075
50,0.43266,0.24733,-0.02255,0.085865,-0.03624000000000001,0.07072500000000001,0.043734999999999996
