,15,25,50,75,100,250,500
1,0.999625,0.82951,0.9999750000000001,0.96419,0.9840150000000001,0.99985,0.999955
2,0.61592,0.814145,0.94209,0.9569700000000001,0.993365,0.933755,0.9974700000000001
5,0.497055,0.95433,0.74665,0.817555,0.80959,0.905475,0.90194
10,0.591635,0.8557049999999999,0.09501,0.250845,0.31144,0.42948,0.407095
20,0.32696000000000003,-0.25173,0.27257,-0.09988999999999999,0.238145,0.166585,0.22745500000000002
50,-0.33062,0.11928,0.297875,0.14551999999999998,-0.050645,0.135765,0.068905
