,15,25,50,75,100,250,500
1,0.926625,-0.206815,0.71633,0.6697150000000001,0.667235,0.86084,0.87783
2,0.59508,0.864475,0.74803,0.59341,0.84466,0.79838,0.86425
5,0.8638399999999999,0.74909,0.577295,0.486345,0.42379,0.60177,0.62861
10,0.697395,0.4262,0.27995000000000003,0.21481,0.20501,0.29786,0.18786
20,0.140175,0.010259999999999998,0.27215,0.26210500000000003,0.08418,0.155225,0.068415
50,0.267195,0.462885,0.24229500000000004,0.07613499999999998,-0.159165,0.02522,0.107905
