,0,1,2,3,4,5,6,7,8,9
0,0.4536,0.99384,0.99821,0.99995,0.99998,0.99999,0.99989,0.99994,0.99985,0.99978
1,0.99978,-0.51402,-0.80166,-0.4588,0.68781,0.12158,0.87388,0.919,0.80427,0.87562
2,0.28883,-0.1343,0.66691,0.33709,0.11017,-0.08881,0.13316,0.54951,0.3119,0.38231
3,0.61544,0.49509,0.85087,0.52693,0.52759,0.20897,0.24917,0.2327,-0.03545,0.32438
